"customer_id","basket_id"
3133,"B-1477"
3149,"B-1500"
3159,"B-1542"
3164,"B-1498"
3182,"B-1489"
3197,"B-1529"
3202,"B-1471"
3219,"B-1501"
3234,"B-1440"
3257,"B-1465"
3303,"B-1550"
3386,"B-1512"
3398,"B-1544"
3403,"B-1479"
3417,"B-1511"
3418,"B-1428"
3426,"B-1526"
3430,"B-1433"
3453,"B-1468"
3476,"B-1559"
3526,"B-1493"
3554,"B-1488"
3572,"B-1533"
3588,"B-1524"
3589,"B-1519"
3605,"B-1528"
44,"B-1590"
186,"B-1583"
247,"B-1569"
377,"B-1571"
389,"B-1606"
391,"B-1597"
586,"B-1584"
595,"B-1580"
640,"B-1604"
675,"B-1605"
693,"B-1600"
998,"B-1572"
1007,"B-1577"
1018,"B-1598"
1142,"B-1589"
1151,"B-1595"
1515,"B-1588"
1592,"B-1602"
1642,"B-1567"
1819,"B-1574"
1956,"B-1576"
1998,"B-1582"
2209,"B-1579"
2275,"B-1578"
2314,"B-1603"
2384,"B-1573"
2568,"B-1575"
2602,"B-1591"
2654,"B-1592"
2799,"B-1601"
2921,"B-1587"
2950,"B-1607"
3070,"B-1596"
3176,"B-1586"
3178,"B-1593"
3237,"B-1599"
3241,"B-1594"
3272,"B-1568"
3329,"B-1570"
3488,"B-1585"
3560,"B-1581"
39,"B-1608"
69,"B-1644"
126,"B-1659"
151,"B-1619"
154,"B-1654"
195,"B-1643"
237,"B-1655"
339,"B-1625"
368,"B-1670"
371,"B-1638"
520,"B-1636"
537,"B-1652"
567,"B-1658"
683,"B-1614"
686,"B-1634"
763,"B-1668"
816,"B-1653"
829,"B-1628"
952,"B-1631"
1039,"B-1664"
1165,"B-1610"
1214,"B-1613"
1272,"B-1665"
1369,"B-1647"
1375,"B-1672"
1414,"B-1615"
1418,"B-1609"
1511,"B-1611"
1593,"B-1635"
1721,"B-1646"
1735,"B-1673"
1747,"B-1661"
1759,"B-1660"
1815,"B-1629"
1973,"B-1662"
1980,"B-1639"
2013,"B-1663"
2046,"B-1612"
2082,"B-1666"
2122,"B-1676"
2149,"B-1630"
2160,"B-1621"
2175,"B-1622"
2228,"B-1648"
2248,"B-1627"
2271,"B-1624"
2290,"B-1656"
2518,"B-1651"
2535,"B-1640"
2538,"B-1616"
2553,"B-1649"
2596,"B-1657"
2608,"B-1667"
2626,"B-1650"
2667,"B-1617"
2862,"B-1633"
2923,"B-1642"
2941,"B-1677"
3008,"B-1623"
3101,"B-1626"
3180,"B-1674"
3204,"B-1645"
3226,"B-1669"
3237,"B-1618"
3239,"B-1620"
3241,"B-1637"
3286,"B-1641"
3328,"B-1675"
3391,"B-1632"
3431,"B-1671"
162,"B-1680"
636,"B-1691"
911,"B-1688"
1111,"B-1681"
1119,"B-1689"
1501,"B-1679"
1764,"B-1693"
1892,"B-1682"
1943,"B-1687"
1953,"B-1692"
2528,"B-1683"
2559,"B-1686"
2636,"B-1684"
2661,"B-1678"
3086,"B-1685"
3110,"B-1690"
99,"B-1762"
121,"B-1764"
132,"B-1702"
209,"B-1799"
210,"B-1720"
236,"B-1733"
255,"B-1752"
259,"B-1759"
278,"B-1796"
295,"B-1718"
361,"B-1787"
381,"B-1768"
382,"B-1739"
388,"B-1775"
393,"B-1731"
439,"B-1710"
460,"B-1769"
492,"B-1738"
495,"B-1727"
528,"B-1726"
547,"B-1765"
553,"B-1711"
567,"B-1772"
581,"B-1699"
588,"B-1790"
599,"B-1788"
611,"B-1722"
631,"B-1729"
737,"B-1771"
743,"B-1780"
783,"B-1792"
795,"B-1807"
803,"B-1750"
847,"B-1694"
899,"B-1713"
919,"B-1697"
957,"B-1743"
1076,"B-1785"
1086,"B-1756"
1210,"B-1767"
1232,"B-1797"
1296,"B-1737"
1345,"B-1802"
1363,"B-1695"
1366,"B-1696"
1382,"B-1704"
1438,"B-1716"
1441,"B-1781"
1492,"B-1776"
1523,"B-1707"
1613,"B-1778"
1637,"B-1746"
1664,"B-1744"
1668,"B-1700"
1703,"B-1742"
1820,"B-1777"
1909,"B-1715"
1910,"B-1736"
1923,"B-1705"
1927,"B-1712"
1950,"B-1798"
1963,"B-1757"
1968,"B-1741"
1981,"B-1749"
2049,"B-1804"
2097,"B-1754"
2129,"B-1740"
2185,"B-1800"
2215,"B-1709"
2265,"B-1721"
2274,"B-1719"
2288,"B-1760"
2302,"B-1773"
2320,"B-1725"
2331,"B-1793"
2373,"B-1703"
2388,"B-1708"
2463,"B-1730"
2493,"B-1723"
2500,"B-1717"
2508,"B-1701"
2537,"B-1782"
2564,"B-1784"
2569,"B-1774"
2577,"B-1734"
2578,"B-1751"
2606,"B-1779"
2617,"B-1747"
2643,"B-1786"
2653,"B-1770"
2680,"B-1803"
2691,"B-1748"
2698,"B-1755"
2708,"B-1806"
2780,"B-1728"
2837,"B-1732"
2843,"B-1791"
2861,"B-1724"
2932,"B-1753"
2987,"B-1794"
2996,"B-1698"
3022,"B-1805"
3025,"B-1766"
3176,"B-1789"
3189,"B-1745"
3230,"B-1795"
3253,"B-1783"
3288,"B-1758"
3356,"B-1714"
3383,"B-1706"
3415,"B-1801"
3433,"B-1735"
3597,"B-1763"
3607,"B-1761"
25,"B-1809"
244,"B-1831"
349,"B-1820"
456,"B-1812"
516,"B-1811"
677,"B-1819"
696,"B-1849"
763,"B-1824"
799,"B-1843"
817,"B-1814"
908,"B-1853"
997,"B-1808"
1038,"B-1836"
1047,"B-1842"
1125,"B-1829"
1203,"B-1844"
1223,"B-1833"
1228,"B-1832"
1255,"B-1834"
1378,"B-1813"
1428,"B-1845"
1809,"B-1816"
1986,"B-1828"
1994,"B-1810"
2085,"B-1840"
2132,"B-1817"
2160,"B-1838"
2178,"B-1841"
2245,"B-1818"
2251,"B-1825"
2409,"B-1815"
2442,"B-1852"
2528,"B-1830"
2560,"B-1850"
2872,"B-1821"
2989,"B-1847"
2990,"B-1826"
3003,"B-1822"
3131,"B-1851"
3134,"B-1837"
3160,"B-1823"
3278,"B-1839"
3287,"B-1827"
3298,"B-1848"
3406,"B-1846"
3555,"B-1835"
56,"B-1867"
112,"B-1887"
135,"B-1888"
189,"B-1870"
274,"B-1885"
342,"B-1882"
370,"B-1883"
696,"B-1864"
718,"B-1899"
791,"B-1897"
797,"B-1911"
801,"B-1914"
833,"B-1878"
925,"B-1886"
1145,"B-1863"
1242,"B-1890"
1297,"B-1903"
1311,"B-1904"
1330,"B-1901"
1386,"B-1884"
1391,"B-1862"
1406,"B-1892"
1433,"B-1898"
1438,"B-1856"
1503,"B-1874"
1526,"B-1906"
1569,"B-1861"
1703,"B-1900"
1714,"B-1895"
1785,"B-1889"
1899,"B-1907"
1917,"B-1869"
1963,"B-1858"
2004,"B-1910"
2026,"B-1908"
2213,"B-1879"
2338,"B-1893"
2353,"B-1875"
2361,"B-1905"
2444,"B-1855"
2495,"B-1854"
2605,"B-1896"
2628,"B-1894"
2663,"B-1873"
2811,"B-1871"
2837,"B-1865"
2849,"B-1868"
2912,"B-1872"
2942,"B-1902"
2995,"B-1881"
3015,"B-1877"
3035,"B-1860"
3045,"B-1876"
3167,"B-1866"
3189,"B-1857"
3208,"B-1891"
3241,"B-1859"
3275,"B-1913"
3317,"B-1909"
3408,"B-1880"
3427,"B-1912"
117,"B-1917"
169,"B-1916"
195,"B-1942"
240,"B-1931"
246,"B-1939"
365,"B-1922"
786,"B-1946"
920,"B-1944"
989,"B-1928"
1147,"B-1919"
1232,"B-1936"
1382,"B-1926"
1403,"B-1932"
1783,"B-1943"
1815,"B-1940"
1846,"B-1950"
1917,"B-1915"
2001,"B-1947"
2028,"B-1921"
2255,"B-1941"
2297,"B-1949"
2521,"B-1927"
2530,"B-1937"
2593,"B-1929"
2809,"B-1933"
2821,"B-1920"
2891,"B-1930"
3005,"B-1938"
3031,"B-1945"
3097,"B-1924"
3114,"B-1935"
3129,"B-1918"
3178,"B-1934"
3244,"B-1925"
3319,"B-1948"
3422,"B-1923"
54,"B-1992"
81,"B-2007"
101,"B-1984"
137,"B-2050"
227,"B-2045"
252,"B-2017"
262,"B-2000"
276,"B-1953"
308,"B-1974"
309,"B-1952"
439,"B-2019"
481,"B-1995"
484,"B-1981"
518,"B-2002"
531,"B-1958"
558,"B-2043"
596,"B-2032"
605,"B-2033"
661,"B-2060"
662,"B-2040"
773,"B-2049"
797,"B-2034"
829,"B-1999"
831,"B-2052"
832,"B-1996"
855,"B-1978"
866,"B-1966"
943,"B-2008"
948,"B-2031"
962,"B-1961"
1008,"B-2029"
1089,"B-1954"
1130,"B-1985"
1143,"B-2053"
1203,"B-1986"
1220,"B-1994"
1262,"B-1988"
1335,"B-1975"
1403,"B-2026"
1419,"B-2010"
1493,"B-2039"
1519,"B-2059"
1527,"B-1989"
1571,"B-2054"
1591,"B-2024"
1599,"B-1993"
1612,"B-1979"
1650,"B-2056"
1710,"B-1991"
1712,"B-2027"
1728,"B-1963"
1758,"B-2001"
1775,"B-2023"
1786,"B-2004"
1812,"B-1982"
1835,"B-1968"
1849,"B-2025"
1856,"B-2013"
1865,"B-1972"
1909,"B-2005"
2092,"B-2038"
2101,"B-2020"
2106,"B-1973"
2116,"B-2041"
2154,"B-2021"
2161,"B-2055"
2234,"B-2046"
2251,"B-2030"
2360,"B-1969"
2372,"B-2009"
2377,"B-1956"
2382,"B-2051"
2388,"B-1960"
2465,"B-1955"
2466,"B-1976"
2537,"B-1957"
2546,"B-1998"
2701,"B-2006"
2729,"B-2047"
2748,"B-2014"
2766,"B-1964"
2770,"B-1990"
2774,"B-1980"
2819,"B-2058"
2852,"B-2035"
2864,"B-1951"
2905,"B-2003"
2924,"B-2036"
2932,"B-1962"
2984,"B-2015"
3058,"B-1970"
3086,"B-1983"
3137,"B-2048"
3152,"B-1997"
3156,"B-2037"
3213,"B-2044"
3276,"B-2016"
3277,"B-1987"
3318,"B-2057"
3328,"B-2018"
3336,"B-1971"
3357,"B-1967"
3424,"B-2022"
3505,"B-2012"
3509,"B-1977"
3526,"B-2042"
3568,"B-2028"
3574,"B-1965"
3579,"B-2011"
3591,"B-1959"
24,"B-2063"
662,"B-2062"
699,"B-2061"
1181,"B-2069"
1698,"B-2070"
1906,"B-2066"
1928,"B-2067"
2774,"B-2068"
2813,"B-2064"
3150,"B-2065"
115,"B-2100"
322,"B-2099"
337,"B-2076"
452,"B-2102"
493,"B-2079"
528,"B-2083"
630,"B-2101"
1168,"B-2080"
1190,"B-2088"
1205,"B-2090"
1297,"B-2097"
1317,"B-2094"
1464,"B-2093"
1596,"B-2096"
1629,"B-2078"
1657,"B-2098"
1729,"B-2086"
1820,"B-2095"
1868,"B-2071"
1931,"B-2072"
1941,"B-2092"
1976,"B-2074"
2025,"B-2082"
2299,"B-2084"
2837,"B-2077"
2914,"B-2091"
2960,"B-2087"
3131,"B-2073"
3332,"B-2085"
3391,"B-2081"
3536,"B-2075"
3609,"B-2089"
4,"B-2130"
18,"B-2176"
102,"B-2122"
214,"B-2157"
246,"B-2186"
313,"B-2136"
333,"B-2118"
340,"B-2173"
378,"B-2104"
397,"B-2124"
405,"B-2116"
442,"B-2144"
451,"B-2151"
566,"B-2140"
641,"B-2117"
704,"B-2145"
706,"B-2177"
735,"B-2161"
782,"B-2114"
863,"B-2137"
895,"B-2143"
933,"B-2131"
957,"B-2110"
963,"B-2169"
1024,"B-2182"
1038,"B-2106"
1197,"B-2134"
1217,"B-2141"
1247,"B-2179"
1311,"B-2180"
1342,"B-2123"
1481,"B-2181"
1498,"B-2172"
1521,"B-2185"
1523,"B-2105"
1558,"B-2159"
1574,"B-2146"
1583,"B-2107"
1586,"B-2108"
1618,"B-2126"
1820,"B-2103"
1854,"B-2149"
1931,"B-2147"
1939,"B-2109"
1966,"B-2154"
2039,"B-2162"
2061,"B-2168"
2098,"B-2164"
2204,"B-2175"
2244,"B-2153"
2245,"B-2150"
2260,"B-2160"
2292,"B-2132"
2415,"B-2171"
2490,"B-2128"
2495,"B-2135"
2563,"B-2155"
2675,"B-2142"
2682,"B-2165"
2794,"B-2119"
2869,"B-2178"
2884,"B-2138"
2891,"B-2184"
2958,"B-2127"
2998,"B-2158"
3008,"B-2129"
3025,"B-2113"
3033,"B-2183"
3061,"B-2163"
3070,"B-2166"
3192,"B-2170"
3228,"B-2121"
3253,"B-2148"
3307,"B-2156"
3335,"B-2125"
3359,"B-2174"
3364,"B-2133"
3414,"B-2152"
3439,"B-2112"
3449,"B-2120"
3463,"B-2111"
3478,"B-2115"
3575,"B-2139"
3608,"B-2167"
155,"B-2190"
414,"B-2222"
418,"B-2225"
504,"B-2215"
514,"B-2194"
538,"B-2206"
688,"B-2234"
759,"B-2233"
895,"B-2205"
1006,"B-2232"
1299,"B-2223"
1381,"B-2201"
1402,"B-2197"
1502,"B-2224"
1542,"B-2198"
1564,"B-2220"
1609,"B-2193"
1623,"B-2195"
1667,"B-2228"
1724,"B-2217"
1761,"B-2188"
1841,"B-2226"
1897,"B-2229"
1909,"B-2187"
1985,"B-2218"
2004,"B-2196"
2149,"B-2211"
2166,"B-2221"
2198,"B-2192"
2199,"B-2202"
2219,"B-2204"
2338,"B-2219"
2574,"B-2231"
2581,"B-2212"
2589,"B-2189"
2643,"B-2235"
2655,"B-2191"
2668,"B-2199"
2698,"B-2209"
2905,"B-2203"
2919,"B-2210"
3059,"B-2230"
3063,"B-2236"
3134,"B-2214"
3192,"B-2227"
3229,"B-2208"
3235,"B-2207"
3441,"B-2213"
3443,"B-2216"
3576,"B-2200"
47,"B-2246"
58,"B-2258"
234,"B-2242"
325,"B-2256"
363,"B-2243"
630,"B-2245"
657,"B-2251"
941,"B-2247"
1006,"B-2239"
1150,"B-2254"
1226,"B-2259"
1410,"B-2250"
1512,"B-2244"
1691,"B-2253"
1711,"B-2257"
1933,"B-2241"
2104,"B-2240"
2159,"B-2252"
2224,"B-2248"
2921,"B-2255"
2929,"B-2237"
3149,"B-2249"
3570,"B-2238"
108,"B-2262"
175,"B-2266"
799,"B-2261"
857,"B-2269"
981,"B-2260"
1154,"B-2263"
1470,"B-2264"
2267,"B-2265"
3375,"B-2268"
3536,"B-2267"
3,"B-2283"
55,"B-2280"
261,"B-2291"
367,"B-2285"
518,"B-2274"
669,"B-2288"
712,"B-2301"
775,"B-2300"
820,"B-2299"
852,"B-2292"
889,"B-2271"
893,"B-2294"
920,"B-2278"
951,"B-2279"
1004,"B-2302"
1018,"B-2270"
1214,"B-2298"
1284,"B-2305"
1302,"B-2282"
1496,"B-2307"
1517,"B-2303"
1590,"B-2286"
1602,"B-2287"
1764,"B-2304"
1913,"B-2297"
2015,"B-2310"
2162,"B-2296"
2398,"B-2306"
2478,"B-2276"
2562,"B-2273"
2624,"B-2289"
2713,"B-2272"
2726,"B-2295"
2730,"B-2281"
2808,"B-2277"
2975,"B-2290"
3050,"B-2284"
3271,"B-2275"
3329,"B-2309"
3408,"B-2308"
3432,"B-2293"
9,"B-2341"
71,"B-2345"
123,"B-2318"
124,"B-2315"
332,"B-2343"
539,"B-2322"
553,"B-2337"
569,"B-2334"
577,"B-2321"
651,"B-2335"
795,"B-2348"
868,"B-2317"
938,"B-2329"
1013,"B-2350"
1049,"B-2313"
1102,"B-2344"
1183,"B-2332"
1195,"B-2319"
1371,"B-2336"
1387,"B-2314"
1444,"B-2312"
1535,"B-2349"
1586,"B-2347"
1706,"B-2328"
2020,"B-2311"
2036,"B-2330"
2114,"B-2320"
2237,"B-2331"
2265,"B-2327"
2304,"B-2323"
2321,"B-2340"
2483,"B-2346"
2527,"B-2339"
2764,"B-2324"
2946,"B-2351"
3002,"B-2325"
3166,"B-2333"
3167,"B-2326"
3274,"B-2316"
3345,"B-2338"
3537,"B-2342"
44,"B-2402"
50,"B-2408"
67,"B-2354"
85,"B-2394"
115,"B-2355"
150,"B-2414"
229,"B-2387"
238,"B-2370"
314,"B-2400"
428,"B-2409"
444,"B-2405"
448,"B-2376"
451,"B-2367"
621,"B-2374"
667,"B-2381"
755,"B-2357"
902,"B-2378"
981,"B-2388"
988,"B-2401"
1046,"B-2366"
1083,"B-2420"
1090,"B-2410"
1123,"B-2392"
1175,"B-2411"
1183,"B-2395"
1235,"B-2413"
1269,"B-2380"
1453,"B-2404"
1668,"B-2369"
1669,"B-2377"
1670,"B-2398"
1900,"B-2389"
1921,"B-2371"
1944,"B-2417"
1953,"B-2352"
2034,"B-2421"
2097,"B-2364"
2113,"B-2407"
2238,"B-2393"
2252,"B-2379"
2261,"B-2418"
2267,"B-2403"
2269,"B-2396"
2295,"B-2416"
2474,"B-2368"
2539,"B-2385"
2581,"B-2391"
2598,"B-2365"
2623,"B-2361"
2651,"B-2356"
2660,"B-2390"
2681,"B-2419"
2866,"B-2384"
3005,"B-2383"
3013,"B-2406"
3053,"B-2360"
3055,"B-2382"
3158,"B-2375"
3182,"B-2386"
3218,"B-2353"
3264,"B-2362"
3305,"B-2412"
3349,"B-2415"
3353,"B-2372"
3400,"B-2399"
3447,"B-2397"
3470,"B-2359"
3495,"B-2358"
3507,"B-2373"
3554,"B-2363"
43,"B-2432"
64,"B-2443"
492,"B-2437"
498,"B-2435"
592,"B-2434"
748,"B-2440"
777,"B-2429"
814,"B-2456"
851,"B-2450"
852,"B-2431"
995,"B-2446"
1051,"B-2428"
1156,"B-2426"
1482,"B-2451"
1539,"B-2436"
1714,"B-2441"
1787,"B-2454"
1878,"B-2438"
2028,"B-2427"
2201,"B-2447"
2277,"B-2442"
2342,"B-2433"
2775,"B-2453"
2803,"B-2430"
2851,"B-2444"
2954,"B-2425"
3080,"B-2452"
3097,"B-2424"
3117,"B-2449"
3209,"B-2423"
3286,"B-2448"
3356,"B-2422"
3396,"B-2445"
3578,"B-2455"
3612,"B-2439"
375,"B-2462"
772,"B-2477"
993,"B-2469"
1035,"B-2472"
1074,"B-2470"
1088,"B-2458"
1165,"B-2461"
1228,"B-2463"
1497,"B-2465"
1636,"B-2471"
1733,"B-2459"
1779,"B-2473"
2099,"B-2467"
2305,"B-2466"
2414,"B-2457"
2515,"B-2468"
2543,"B-2460"
2641,"B-2476"
2644,"B-2474"
2712,"B-2475"
2896,"B-2464"
97,"B-2488"
142,"B-2496"
241,"B-2504"
323,"B-2493"
377,"B-2484"
385,"B-2482"
871,"B-2485"
996,"B-2487"
1033,"B-2495"
1133,"B-2513"
1190,"B-2489"
1269,"B-2490"
1520,"B-2479"
1586,"B-2510"
1601,"B-2478"
1717,"B-2500"
1739,"B-2486"
1910,"B-2491"
1938,"B-2498"
2158,"B-2511"
2214,"B-2483"
2231,"B-2499"
2250,"B-2481"
2372,"B-2480"
2414,"B-2501"
2745,"B-2497"
2770,"B-2505"
2902,"B-2494"
2915,"B-2507"
2980,"B-2502"
3195,"B-2509"
3291,"B-2492"
3431,"B-2508"
3466,"B-2512"
3517,"B-2503"
3540,"B-2506"
38,"B-2527"
708,"B-2523"
740,"B-2516"
833,"B-2526"
864,"B-2529"
980,"B-2521"
1136,"B-2519"
1256,"B-2530"
1789,"B-2518"
2067,"B-2528"
2088,"B-2515"
2178,"B-2522"
2253,"B-2517"
2509,"B-2531"
2807,"B-2532"
2844,"B-2524"
3196,"B-2525"
3314,"B-2520"
3407,"B-2514"
3485,"B-2533"
34,"B-2544"
103,"B-2576"
116,"B-2597"
125,"B-2575"
185,"B-2635"
282,"B-2539"
285,"B-2602"
385,"B-2623"
449,"B-2605"
565,"B-2584"
614,"B-2608"
815,"B-2541"
957,"B-2606"
1026,"B-2535"
1053,"B-2537"
1054,"B-2554"
1089,"B-2582"
1116,"B-2616"
1136,"B-2563"
1153,"B-2630"
1181,"B-2591"
1186,"B-2601"
1196,"B-2618"
1217,"B-2613"
1259,"B-2586"
1260,"B-2557"
1314,"B-2579"
1356,"B-2545"
1388,"B-2567"
1395,"B-2588"
1449,"B-2536"
1512,"B-2572"
1525,"B-2629"
1540,"B-2556"
1597,"B-2548"
1608,"B-2615"
1616,"B-2550"
1632,"B-2571"
1670,"B-2603"
1787,"B-2610"
1802,"B-2596"
1805,"B-2626"
1812,"B-2574"
1829,"B-2540"
1850,"B-2546"
1890,"B-2570"
1914,"B-2581"
1959,"B-2593"
2035,"B-2611"
2045,"B-2627"
2082,"B-2580"
2084,"B-2624"
2125,"B-2543"
2136,"B-2534"
2142,"B-2625"
2164,"B-2560"
2169,"B-2609"
2172,"B-2559"
2192,"B-2549"
2245,"B-2578"
2267,"B-2620"
2282,"B-2569"
2286,"B-2619"
2296,"B-2590"
2308,"B-2577"
2330,"B-2547"
2353,"B-2636"
2366,"B-2600"
2374,"B-2595"
2400,"B-2565"
2498,"B-2607"
2525,"B-2617"
2533,"B-2555"
2548,"B-2621"
2573,"B-2561"
2604,"B-2573"
2620,"B-2585"
2652,"B-2587"
2699,"B-2589"
2700,"B-2568"
2803,"B-2564"
2805,"B-2598"
2827,"B-2628"
2863,"B-2599"
2877,"B-2553"
2927,"B-2634"
2992,"B-2612"
2998,"B-2604"
3010,"B-2558"
3023,"B-2633"
3184,"B-2632"
3228,"B-2631"
3314,"B-2551"
3323,"B-2592"
3375,"B-2542"
3417,"B-2622"
3447,"B-2562"
3465,"B-2538"
3495,"B-2566"
3524,"B-2552"
3541,"B-2614"
3594,"B-2583"
3613,"B-2594"
607,"B-2640"
1318,"B-2638"
1831,"B-2650"
2173,"B-2637"
2247,"B-2649"
2352,"B-2648"
2433,"B-2643"
2639,"B-2645"
2940,"B-2651"
2984,"B-2646"
3019,"B-2642"
3054,"B-2647"
3273,"B-2639"
3299,"B-2641"
3590,"B-2644"
19,"B-2684"
392,"B-2652"
422,"B-2666"
446,"B-2657"
538,"B-2663"
731,"B-2680"
837,"B-2655"
890,"B-2654"
1132,"B-2686"
1150,"B-2664"
1165,"B-2674"
1408,"B-2685"
1565,"B-2658"
1581,"B-2669"
1583,"B-2687"
1605,"B-2659"
1608,"B-2677"
1660,"B-2679"
1781,"B-2673"
1995,"B-2682"
2071,"B-2653"
2129,"B-2670"
2138,"B-2675"
2141,"B-2662"
2195,"B-2683"
2552,"B-2681"
2741,"B-2668"
2810,"B-2665"
2977,"B-2676"
3102,"B-2672"
3265,"B-2661"
3303,"B-2660"
3320,"B-2656"
3357,"B-2667"
3453,"B-2671"
3525,"B-2678"
182,"B-2698"
188,"B-2693"
243,"B-2712"
326,"B-2695"
331,"B-2713"
381,"B-2689"
554,"B-2710"
578,"B-2740"
648,"B-2711"
792,"B-2717"
883,"B-2734"
1129,"B-2732"
1227,"B-2694"
1365,"B-2728"
1419,"B-2731"
1434,"B-2714"
1498,"B-2729"
1541,"B-2692"
1693,"B-2706"
1728,"B-2702"
1748,"B-2726"
1794,"B-2699"
1829,"B-2727"
1869,"B-2736"
1916,"B-2739"
1952,"B-2725"
2052,"B-2724"
2078,"B-2730"
2089,"B-2741"
2193,"B-2720"
2255,"B-2715"
2349,"B-2690"
2386,"B-2700"
2534,"B-2705"
2641,"B-2709"
2703,"B-2723"
2755,"B-2704"
2816,"B-2708"
2822,"B-2742"
2844,"B-2743"
2904,"B-2701"
2908,"B-2697"
2970,"B-2721"
3024,"B-2722"
3054,"B-2738"
3055,"B-2707"
3069,"B-2733"
3071,"B-2719"
3196,"B-2691"
3302,"B-2716"
3313,"B-2688"
3549,"B-2735"
3561,"B-2737"
3596,"B-2718"
3602,"B-2703"
3618,"B-2696"
119,"B-2771"
284,"B-2778"
424,"B-2774"
522,"B-2751"
702,"B-2768"
703,"B-2769"
710,"B-2770"
739,"B-2745"
982,"B-2747"
1034,"B-2753"
1091,"B-2748"
1250,"B-2744"
1303,"B-2754"
1410,"B-2773"
1435,"B-2759"
1514,"B-2764"
1674,"B-2746"
1740,"B-2749"
1799,"B-2763"
1841,"B-2757"
1882,"B-2752"
2086,"B-2775"
2263,"B-2766"
2465,"B-2772"
2515,"B-2760"
2532,"B-2758"
2641,"B-2776"
2802,"B-2756"
2909,"B-2761"
2946,"B-2750"
2977,"B-2767"
3198,"B-2765"
3213,"B-2777"
3321,"B-2762"
3399,"B-2755"
27,"B-2801"
63,"B-2791"
325,"B-2813"
336,"B-2795"
573,"B-2799"
623,"B-2812"
656,"B-2803"
677,"B-2797"
778,"B-2786"
878,"B-2805"
1175,"B-2804"
1203,"B-2792"
1359,"B-2810"
1398,"B-2794"
1408,"B-2811"
1478,"B-2807"
1518,"B-2814"
1578,"B-2796"
1806,"B-2802"
1867,"B-2808"
1956,"B-2781"
2011,"B-2798"
2219,"B-2784"
2302,"B-2787"
2385,"B-2809"
2410,"B-2788"
2425,"B-2785"
2478,"B-2780"
2540,"B-2783"
2747,"B-2789"
2761,"B-2790"
2862,"B-2782"
3092,"B-2800"
3190,"B-2779"
3349,"B-2806"
3531,"B-2793"
76,"B-2824"
85,"B-2829"
98,"B-2828"
223,"B-2831"
310,"B-2844"
484,"B-2836"
517,"B-2817"
559,"B-2818"
604,"B-2835"
943,"B-2827"
1100,"B-2830"
1141,"B-2832"
1298,"B-2839"
1321,"B-2825"
1337,"B-2820"
1424,"B-2826"
1616,"B-2843"
1699,"B-2838"
1805,"B-2833"
1867,"B-2816"
1872,"B-2815"
2107,"B-2823"
2179,"B-2837"
2407,"B-2834"
2595,"B-2841"
2795,"B-2840"
2804,"B-2842"
2847,"B-2821"
2865,"B-2819"
3383,"B-2822"
725,"B-2846"
1392,"B-2847"
1464,"B-2845"
3,"B-2909"
4,"B-2912"
9,"B-2901"
87,"B-2863"
182,"B-2885"
235,"B-2862"
265,"B-2896"
268,"B-2889"
283,"B-2866"
317,"B-2877"
320,"B-2871"
324,"B-2858"
350,"B-2864"
400,"B-2931"
490,"B-2870"
509,"B-2916"
534,"B-2902"
614,"B-2872"
685,"B-2848"
824,"B-2882"
835,"B-2919"
838,"B-2874"
863,"B-2875"
878,"B-2893"
881,"B-2922"
915,"B-2849"
986,"B-2913"
997,"B-2869"
1077,"B-2898"
1096,"B-2883"
1111,"B-2905"
1146,"B-2914"
1148,"B-2915"
1344,"B-2921"
1365,"B-2895"
1376,"B-2927"
1398,"B-2878"
1456,"B-2865"
1461,"B-2887"
1478,"B-2894"
1512,"B-2861"
1558,"B-2900"
1605,"B-2928"
1665,"B-2924"
1695,"B-2886"
1760,"B-2910"
1779,"B-2857"
1811,"B-2920"
1812,"B-2856"
2032,"B-2929"
2076,"B-2860"
2160,"B-2918"
2196,"B-2868"
2277,"B-2911"
2385,"B-2932"
2415,"B-2873"
2441,"B-2903"
2614,"B-2850"
2626,"B-2907"
2632,"B-2899"
2633,"B-2855"
2639,"B-2888"
2709,"B-2926"
2719,"B-2853"
2835,"B-2881"
2859,"B-2851"
2894,"B-2880"
2897,"B-2890"
2900,"B-2867"
3092,"B-2859"
3100,"B-2891"
3111,"B-2925"
3112,"B-2852"
3116,"B-2892"
3131,"B-2904"
3169,"B-2897"
3202,"B-2854"
3226,"B-2923"
3321,"B-2908"
3360,"B-2906"
3382,"B-2879"
3555,"B-2876"
3567,"B-2917"
3585,"B-2930"
3593,"B-2884"
21,"B-2963"
29,"B-2977"
225,"B-2975"
341,"B-2955"
411,"B-2949"
489,"B-2998"
501,"B-3008"
533,"B-2966"
568,"B-2946"
573,"B-2957"
622,"B-2999"
722,"B-2983"
730,"B-2935"
748,"B-2978"
769,"B-2952"
800,"B-2988"
845,"B-2939"
876,"B-3002"
917,"B-2969"
926,"B-2982"
979,"B-3010"
1010,"B-2981"
1017,"B-2964"
1068,"B-2937"
1153,"B-2940"
1288,"B-2974"
1379,"B-2972"
1442,"B-3005"
1523,"B-3000"
1533,"B-2997"
1544,"B-2965"
1578,"B-3009"
1788,"B-2960"
1795,"B-2944"
1818,"B-2956"
1844,"B-2950"
1846,"B-2994"
1955,"B-2984"
1970,"B-2954"
2069,"B-2970"
2095,"B-2943"
2130,"B-2934"
2218,"B-2995"
2235,"B-2971"
